station_id,name,X,Y,area,subcatchment,river,catchment,country,strahler,pfafstetter,rl1.5,rl2,rl5,rl10,rl20,rl50,rl100,rl200,rl500,n_events_5
4450,Żywiec,4982500.0,2997500.0,1000.0,"Vistula, headwaers",Sola,Vistula,PL,2.0,7611.0,89.20386658486385,120.31665462085898,196.88435215522009,247.57883029816185,296.20619083371867,359.149321133565,406.31633985544164,453.3112540489821,515.3121197090157,0
499,PUSTYNIA,4977500.0,3032500.0,2925.0,"Vistula, headwaers",Vistula,Vistula,PL,1.0,7511.0,145.9335888507,209.16836136463974,364.78736053308273,467.8206788385048,566.6527114375054,694.5806400185528,790.4446203081999,885.9588090367255,1011.9716443745203,0
2239,WADOWICE,5002500.0,3017500.0,825.0,"Vistula, headwaers",Skawa,Vistula,PL,2.0,7411.0,121.29690471922221,160.7915007145606,257.98659222851654,322.3382000347232,384.06580723114627,463.9658630859401,523.8397113109822,583.4950899212878,662.1990343499041,1
1825,SIEROSŁAWICE,5062500.0,3057500.0,8950.0,"Vistula, headwaers",Vistula,Vistula,PL,1.0,7311.0,379.5936819140459,521.2419279662449,869.8342832206152,1100.6327544206767,1322.0201891321105,1608.583514723291,1823.3224016959246,2037.2777425412146,2319.5511879264795,0
4451,Stróża,5032500.0,3012500.0,650.0,"Vistula, headwaers",Raba,Vistula,PL,2.0,7211.0,128.73529684832025,154.0266232525276,216.2678672104708,257.4769864999658,297.00576309359656,348.1717097607432,386.51338665026617,424.7151612013438,475.11514878642186,0
495,Proszowki,5062500.0,3037500.0,1475.0,"Vistula, headwaers",Raba,Vistula,PL,2.0,7211.0,192.94199761220818,249.8286919439861,389.8252489958976,482.5151512666339,571.4255308747565,686.510897364899,772.751184589188,858.6767954917906,972.0393231131487,0
4452,Nowy Targ-Kowaniec,5047500.0,2977500.0,525.0,Dunajec,Dunajec,Vistula,PL,2.0,6311.0,91.34595050264537,116.06127150658759,176.88498235195226,217.15557137729428,255.78408720879997,305.7847386629186,343.2531907721108,380.5849267933993,429.8370637454845,0
494,Stary Sacz,5087500.0,2992500.0,2100.0,Dunajec,Poprad,Vistula,PL,3.0,6211.0,186.73065503420145,234.1165391633599,350.7318691428559,427.941364623956,502.00256637735936,597.8671952773595,669.7042444446315,741.2791722864727,835.7086985852691,0
1810,ZGŁOBICE,5097500.0,3032500.0,5775.0,Dunajec,Dunajec,Vistula,PL,2.0,6111.0,570.0835672622095,731.1092071679509,1127.3887844695935,1389.7603460670537,1641.4334471117504,1967.1984612428291,2211.3134972643297,2454.537798525129,2775.426079448922,0
491,Tokarnia,5057500.0,3127500.0,1225.0,Nida,Czarna Nida,Vistula,PL,3.0,5421.0,38.285004476193194,49.72211743050448,77.86853119255295,96.50390620330117,114.37940532191928,137.51740536564472,154.8560803894359,172.131489500566,194.92311148566415,0
493,Pinczow,5062500.0,3097500.0,3400.0,Nida,Nida,Vistula,PL,2.0,5411.0,76.21924348403957,108.64404584302929,188.4405737775325,241.2728185951717,291.95077624977364,357.54819418182996,406.7042279692951,455.68089964655877,520.2963180008067,0
506,MIELEC 2,5127500.0,3087500.0,3900.0,"Vistula, below Dunajec",Wisloka,Vistula,PL,2.0,5211.0,239.56159650675076,315.0553785211265,500.8434557681494,623.8513288596929,741.8434339696125,894.5721110866089,1009.0207624108725,1123.051809831209,1273.4941241434458,0
1854,KOŁO,5127500.0,3102500.0,30725.0,"Vistula, below Dunajec",Vistula,Vistula,PL,1.0,5111.0,1378.5480891694822,1736.032380248203,2615.7911804217506,3198.268056475703,3756.9938604110976,4480.207102743605,5022.153656378701,5562.122738074205,6274.509409468028,0
4453,Zatwarnica,5232500.0,2982500.0,575.0,San,San,Vistula,PL,2.0,4311.0,69.25059814131554,82.69524342809567,115.7821378775416,137.68854098875607,158.70168879397886,185.90105322065682,206.28314932907668,226.59087459252277,253.38306194995508,1
505,Rzeszow,5177500.0,3062500.0,2125.0,San,Wislok,Vistula,PL,3.0,4211.0,171.7190261165168,217.94051640402552,331.690305841955,407.0025641456284,479.24389044853285,572.7528772501616,642.8247041536754,712.6408507312818,804.7499991176912,0
1842,RADOMYŚL,5157500.0,3132500.0,16775.0,San,San,Vistula,PL,2.0,4111.0,539.788600183867,673.3755219199725,1002.1291844398006,1219.7927148279819,1428.5807989617942,1698.835557598764,1901.3534686016314,2103.1324257656256,2369.341444993201,0
507,Kunow,5107500.0,3157500.0,1125.0,"Vistula, below San",Kamienna,Vistula,PL,2.0,3811.0,19.408827412896382,30.304296924285584,57.11774138569959,74.87057473394188,91.89951870133982,113.94173993654255,130.45928294274242,146.916556209082,168.6288032985135,0
1866,PUŁAWY-AZOTY,5147500.0,3217500.0,57650.0,"Vistula, below San",Vistula,Vistula,PL,1.0,3711.0,1781.233204090963,2222.7611730680314,3309.349104129853,4028.764861628345,4718.845728349145,5612.084625814647,6281.44148174411,6948.355966942925,7828.222993260972,0
510,KOŚMIN,5142500.0,3227500.0,10200.0,Wieprz,Wieprz,Vistula,PL,2.0,3611.0,119.4835910052531,171.78718952996383,300.50487651981166,385.7271854025952,467.4744701469139,573.2879450847095,652.5802543429608,731.5832392840225,835.812676450347,0
2241,KRASNYSTAW,5242500.0,3177500.0,2975.0,Wieprz,Wieprz,Vistula,PL,2.0,3611.0,45.15210496341044,71.9936003874596,138.04976676576143,181.7846966448866,223.73629139713717,278.03832765194164,318.73006237287336,359.2733197890888,412.76244940278764,0
