"ID","Timestamp","Variable","Value","Ver.Nº","Date of the last version","Outlier flag","AI","AO"
161104296,"2018-01-03 07:00:00","D","17.600",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104297,"2018-01-03 08:00:00","D","19.675",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104298,"2018-01-03 09:00:00","D","20.400",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104299,"2018-01-03 10:00:00","D","20.525",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104300,"2018-01-03 11:00:00","D","20.525",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104301,"2018-01-03 12:00:00","D","20.600",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104302,"2018-01-03 13:00:00","D","20.700",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104303,"2018-01-03 14:00:00","D","20.050",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104304,"2018-01-03 15:00:00","D","19.900",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104305,"2018-01-03 16:00:00","D","19.825",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104306,"2018-01-03 17:00:00","D","19.975",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104307,"2018-01-03 18:00:00","D","19.475",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104308,"2018-01-03 19:00:00","D","19.550",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104309,"2018-01-03 20:00:00","D","18.975",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104310,"2018-01-03 21:00:00","D","18.850",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104311,"2018-01-03 22:00:00","D","18.375",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104312,"2018-01-03 23:00:00","D","17.250",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104313,"2018-01-04 00:00:00","D","16.900",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104314,"2018-01-04 01:00:00","D","16.850",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104315,"2018-01-04 02:00:00","D","16.475",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104316,"2018-01-04 03:00:00","D","16.125",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104317,"2018-01-04 04:00:00","D","15.150",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104318,"2018-01-04 05:00:00","D","15.000",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104319,"2018-01-04 06:00:00","D","15.150",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104320,"2018-01-04 07:00:00","D","15.025",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104321,"2018-01-04 08:00:00","D","15.425",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104322,"2018-01-04 09:00:00","D","15.300",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104323,"2018-01-04 10:00:00","D","15.425",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104324,"2018-01-04 11:00:00","D","15.650",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104325,"2018-01-04 12:00:00","D","15.775",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104326,"2018-01-04 13:00:00","D","16.400",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104327,"2018-01-04 14:00:00","D","17.275",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104328,"2018-01-04 15:00:00","D","17.925",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104329,"2018-01-04 16:00:00","D","20.600",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104330,"2018-01-04 17:00:00","D","21.725",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104331,"2018-01-04 18:00:00","D","21.450",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104332,"2018-01-04 19:00:00","D","21.250",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104333,"2018-01-04 20:00:00","D","21.475",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104334,"2018-01-04 21:00:00","D","21.475",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104335,"2018-01-04 22:00:00","D","21.800",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104336,"2018-01-04 23:00:00","D","21.775",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104337,"2018-01-05 00:00:00","D","21.825",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104338,"2018-01-05 01:00:00","D","21.525",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104339,"2018-01-05 02:00:00","D","21.675",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104340,"2018-01-05 03:00:00","D","21.725",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104341,"2018-01-05 04:00:00","D","21.525",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104342,"2018-01-05 05:00:00","D","21.175",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104343,"2018-01-05 06:00:00","D","20.775",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104344,"2018-01-05 07:00:00","D","20.350",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104345,"2018-01-05 08:00:00","D","19.175",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104346,"2018-01-05 09:00:00","D","19.025",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104347,"2018-01-05 10:00:00","D","18.800",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104348,"2018-01-05 11:00:00","D","18.575",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104349,"2018-01-05 12:00:00","D","18.525",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104350,"2018-01-05 13:00:00","D","18.100",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104351,"2018-01-05 14:00:00","D","17.800",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104352,"2018-01-05 15:00:00","D","16.950",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104353,"2018-01-05 16:00:00","D","16.975",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104354,"2018-01-05 17:00:00","D","16.725",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104355,"2018-01-05 18:00:00","D","16.350",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104356,"2018-01-05 19:00:00","D","15.825",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104357,"2018-01-05 20:00:00","D","15.525",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104358,"2018-01-05 21:00:00","D","15.625",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104359,"2018-01-05 22:00:00","D","14.500",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104360,"2018-01-05 23:00:00","D","14.225",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104361,"2018-01-06 00:00:00","D","14.150",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104362,"2018-01-06 01:00:00","D","14.250",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104363,"2018-01-06 02:00:00","D","13.800",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104364,"2018-01-06 03:00:00","D","13.000",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104365,"2018-01-06 04:00:00","D","13.075",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104366,"2018-01-06 05:00:00","D","12.850",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104367,"2018-01-06 06:00:00","D","12.225",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104368,"2018-01-06 07:00:00","D","11.825",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104369,"2018-01-06 08:00:00","D","11.950",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104370,"2018-01-06 09:00:00","D","11.775",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104371,"2018-01-06 10:00:00","D","10.900",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104372,"2018-01-06 11:00:00","D","8.483",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104373,"2018-01-06 12:00:00","D","7.400",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104374,"2018-01-06 13:00:00","D","7.993",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104375,"2018-01-06 14:00:00","D","8.293",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104376,"2018-01-06 15:00:00","D","8.433",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104377,"2018-01-06 16:00:00","D","8.713",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104378,"2018-01-06 17:00:00","D","8.813",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104379,"2018-01-06 18:00:00","D","8.758",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104380,"2018-01-06 19:00:00","D","8.478",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104381,"2018-01-06 20:00:00","D","8.645",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104382,"2018-01-06 21:00:00","D","8.490",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104383,"2018-01-06 22:00:00","D","8.493",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104384,"2018-01-06 23:00:00","D","8.573",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104385,"2018-01-07 00:00:00","D","8.255",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104386,"2018-01-07 01:00:00","D","8.183",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104387,"2018-01-07 02:00:00","D","8.215",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104388,"2018-01-07 03:00:00","D","8.045",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104389,"2018-01-07 04:00:00","D","7.833",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104390,"2018-01-07 05:00:00","D","7.615",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104391,"2018-01-07 06:00:00","D","7.445",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104392,"2018-01-07 07:00:00","D","7.345",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104393,"2018-01-07 08:00:00","D","7.248",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104394,"2018-01-07 09:00:00","D","7.133",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104395,"2018-01-07 10:00:00","D","6.665",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104396,"2018-01-07 11:00:00","D","6.038",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104397,"2018-01-07 12:00:00","D","4.895",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104398,"2018-01-07 13:00:00","D","5.408",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104399,"2018-01-07 14:00:00","D","5.830",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104400,"2018-01-07 15:00:00","D","5.945",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104401,"2018-01-07 16:00:00","D","5.688",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104402,"2018-01-07 17:00:00","D","5.660",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104403,"2018-01-07 18:00:00","D","5.855",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104404,"2018-01-07 19:00:00","D","5.678",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104405,"2018-01-07 20:00:00","D","5.623",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104406,"2018-01-07 21:00:00","D","5.745",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104407,"2018-01-07 22:00:00","D","5.818",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104408,"2018-01-07 23:00:00","D","5.773",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104409,"2018-01-08 00:00:00","D","5.790",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104410,"2018-01-08 01:00:00","D","5.770",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104411,"2018-01-08 02:00:00","D","5.805",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104412,"2018-01-08 03:00:00","D","5.803",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104413,"2018-01-08 04:00:00","D","5.743",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104414,"2018-01-08 05:00:00","D","5.780",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104415,"2018-01-08 06:00:00","D","5.690",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104416,"2018-01-08 07:00:00","D","5.695",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104417,"2018-01-08 08:00:00","D","5.670",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104418,"2018-01-08 09:00:00","D","5.703",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104419,"2018-01-08 10:00:00","D","5.605",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104420,"2018-01-08 11:00:00","D","5.620",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104421,"2018-01-08 12:00:00","D","5.875",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104422,"2018-01-08 13:00:00","D","5.825",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104423,"2018-01-08 14:00:00","D","5.668",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104424,"2018-01-08 15:00:00","D","5.818",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104425,"2018-01-08 16:00:00","D","5.950",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104426,"2018-01-08 17:00:00","D","5.858",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104427,"2018-01-08 18:00:00","D","5.778",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104428,"2018-01-08 19:00:00","D","5.715",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104429,"2018-01-08 20:00:00","D","5.813",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104430,"2018-01-08 21:00:00","D","5.880",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104431,"2018-01-08 22:00:00","D","5.953",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104432,"2018-01-08 23:00:00","D","5.943",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104433,"2018-01-09 00:00:00","D","5.950",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104434,"2018-01-09 01:00:00","D","5.805",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104435,"2018-01-09 02:00:00","D","5.730",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104436,"2018-01-09 03:00:00","D","5.640",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104437,"2018-01-09 04:00:00","D","5.545",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104438,"2018-01-09 05:00:00","D","5.538",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104439,"2018-01-09 06:00:00","D","5.440",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104440,"2018-01-09 07:00:00","D","5.363",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104441,"2018-01-09 08:00:00","D","5.403",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104442,"2018-01-09 09:00:00","D","5.373",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104443,"2018-01-09 10:00:00","D","5.370",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104444,"2018-01-09 11:00:00","D","5.345",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104445,"2018-01-09 12:00:00","D","5.525",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104446,"2018-01-09 13:00:00","D","5.563",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104447,"2018-01-09 14:00:00","D","5.680",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104448,"2018-01-09 15:00:00","D","5.698",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104449,"2018-01-09 16:00:00","D","5.695",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104450,"2018-01-09 17:00:00","D","5.628",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104451,"2018-01-09 18:00:00","D","5.948",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104452,"2018-01-09 19:00:00","D","6.093",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104453,"2018-01-09 20:00:00","D","5.818",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104454,"2018-01-09 21:00:00","D","6.030",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104455,"2018-01-09 22:00:00","D","6.198",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104456,"2018-01-09 23:00:00","D","6.178",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104457,"2018-01-10 00:00:00","D","6.103",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104458,"2018-01-10 01:00:00","D","6.085",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104459,"2018-01-10 02:00:00","D","6.045",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104460,"2018-01-10 03:00:00","D","6.033",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104461,"2018-01-10 04:00:00","D","6.015",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104462,"2018-01-10 05:00:00","D","5.983",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104463,"2018-01-10 06:00:00","D","5.875",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104464,"2018-01-10 07:00:00","D","5.733",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104465,"2018-01-10 08:00:00","D","5.580",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104466,"2018-01-10 09:00:00","D","5.510",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104467,"2018-01-10 10:00:00","D","5.510",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104468,"2018-01-10 11:00:00","D","5.588",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104469,"2018-01-10 12:00:00","D","5.573",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104470,"2018-01-10 13:00:00","D","5.708",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104471,"2018-01-10 14:00:00","D","5.815",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104472,"2018-01-10 15:00:00","D","5.910",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104473,"2018-01-10 16:00:00","D","5.925",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104474,"2018-01-10 17:00:00","D","5.950",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104475,"2018-01-10 18:00:00","D","5.873",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104476,"2018-01-10 19:00:00","D","6.010",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104477,"2018-01-10 20:00:00","D","6.010",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104478,"2018-01-10 21:00:00","D","6.008",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104479,"2018-01-10 22:00:00","D","5.940",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104480,"2018-01-10 23:00:00","D","5.968",1,"2021-06-19 02:25:35",,"60.00","0.00"
161104481,"2018-01-11 00:00:00","D","5.973",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104482,"2018-01-11 01:00:00","D","5.965",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104483,"2018-01-11 02:00:00","D","5.925",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104484,"2018-01-11 03:00:00","D","5.890",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104485,"2018-01-11 04:00:00","D","5.738",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104486,"2018-01-11 05:00:00","D","5.663",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104487,"2018-01-11 06:00:00","D","5.455",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104488,"2018-01-11 07:00:00","D","5.350",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104489,"2018-01-11 08:00:00","D","5.215",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104490,"2018-01-11 09:00:00","D","5.175",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104491,"2018-01-11 10:00:00","D","5.048",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104492,"2018-01-11 11:00:00","D","5.028",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104493,"2018-01-11 12:00:00","D","4.988",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104494,"2018-01-11 13:00:00","D","5.338",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104495,"2018-01-11 14:00:00","D","5.260",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104496,"2018-01-11 15:00:00","D","5.528",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104497,"2018-01-11 16:00:00","D","5.375",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104498,"2018-01-11 17:00:00","D","5.383",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104499,"2018-01-11 18:00:00","D","5.355",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104500,"2018-01-11 19:00:00","D","5.353",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104501,"2018-01-11 20:00:00","D","5.380",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104502,"2018-01-11 21:00:00","D","5.358",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104503,"2018-01-11 22:00:00","D","5.340",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104504,"2018-01-11 23:00:00","D","5.355",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104505,"2018-01-12 00:00:00","D","5.415",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104506,"2018-01-12 01:00:00","D","5.420",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104507,"2018-01-12 02:00:00","D","5.450",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104508,"2018-01-12 03:00:00","D","5.440",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104509,"2018-01-12 04:00:00","D","5.320",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104510,"2018-01-12 05:00:00","D","5.298",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104511,"2018-01-12 06:00:00","D","5.203",1,"2021-06-19 02:25:43",,"60.00","0.00"
161104512,"2018-01-12 07:00:00","D","5.163",1,"2021-06-19 02:25:43",,"60.00","0.00"
