"ID","Timestamp","Variable","Value","Ver.Nº","Date of the last version","Outlier flag","AI","AO"
147470780,"2018-01-02 08:00:00","W","0.263",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015312,"2018-01-02 08:00:00","D","1.007",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470781,"2018-01-02 09:00:00","W","0.263",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015313,"2018-01-02 09:00:00","D","1.007",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470782,"2018-01-02 10:00:00","W","0.261",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015314,"2018-01-02 10:00:00","D","0.973",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470783,"2018-01-02 11:00:00","W","0.263",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015315,"2018-01-02 11:00:00","D","1.005",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470784,"2018-01-02 12:00:00","W","0.263",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015316,"2018-01-02 12:00:00","D","1.006",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470785,"2018-01-02 13:00:00","W","0.263",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015317,"2018-01-02 13:00:00","D","1.007",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470786,"2018-01-02 14:00:00","W","0.263",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015318,"2018-01-02 14:00:00","D","1.005",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470787,"2018-01-02 15:00:00","W","0.263",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015319,"2018-01-02 15:00:00","D","1.006",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470788,"2018-01-02 16:00:00","W","0.262",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015320,"2018-01-02 16:00:00","D","0.988",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470789,"2018-01-02 17:00:00","W","0.262",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015321,"2018-01-02 17:00:00","D","0.986",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470790,"2018-01-02 18:00:00","W","0.262",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015322,"2018-01-02 18:00:00","D","0.991",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470791,"2018-01-02 19:00:00","W","0.263",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015323,"2018-01-02 19:00:00","D","1.004",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470792,"2018-01-02 20:00:00","W","0.263",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015324,"2018-01-02 20:00:00","D","1.008",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470793,"2018-01-02 21:00:00","W","0.263",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015325,"2018-01-02 21:00:00","D","1.001",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470794,"2018-01-02 22:00:00","W","0.263",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015326,"2018-01-02 22:00:00","D","1.003",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470795,"2018-01-02 23:00:00","W","0.263",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015327,"2018-01-02 23:00:00","D","1.005",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470796,"2018-01-03 00:00:00","W","0.264",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015328,"2018-01-03 00:00:00","D","1.013",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470797,"2018-01-03 01:00:00","W","0.263",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015329,"2018-01-03 01:00:00","D","1.008",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470798,"2018-01-03 02:00:00","W","0.263",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015330,"2018-01-03 02:00:00","D","1.006",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470799,"2018-01-03 03:00:00","W","0.263",1,"2021-05-24 23:05:52",,"60.00","60.00"
147015331,"2018-01-03 03:00:00","D","1.008",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470800,"2018-01-03 04:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015332,"2018-01-03 04:00:00","D","1.007",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470801,"2018-01-03 05:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015333,"2018-01-03 05:00:00","D","1.008",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470802,"2018-01-03 06:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015334,"2018-01-03 06:00:00","D","0.999",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470803,"2018-01-03 07:00:00","W","0.262",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015335,"2018-01-03 07:00:00","D","0.986",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470804,"2018-01-03 08:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015336,"2018-01-03 08:00:00","D","1.008",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470805,"2018-01-03 09:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015337,"2018-01-03 09:00:00","D","1.006",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470806,"2018-01-03 10:00:00","W","0.262",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015338,"2018-01-03 10:00:00","D","0.992",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470807,"2018-01-03 11:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015339,"2018-01-03 11:00:00","D","1.000",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470808,"2018-01-03 12:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015340,"2018-01-03 12:00:00","D","1.006",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470809,"2018-01-03 13:00:00","W","0.264",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015341,"2018-01-03 13:00:00","D","1.016",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470810,"2018-01-03 14:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015342,"2018-01-03 14:00:00","D","1.008",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470811,"2018-01-03 15:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015343,"2018-01-03 15:00:00","D","1.004",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470812,"2018-01-03 16:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015344,"2018-01-03 16:00:00","D","1.004",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470813,"2018-01-03 17:00:00","W","0.262",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015345,"2018-01-03 17:00:00","D","0.994",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470814,"2018-01-03 18:00:00","W","0.262",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015346,"2018-01-03 18:00:00","D","0.992",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470815,"2018-01-03 19:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015347,"2018-01-03 19:00:00","D","1.006",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470816,"2018-01-03 20:00:00","W","0.262",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015348,"2018-01-03 20:00:00","D","0.996",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470817,"2018-01-03 21:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015349,"2018-01-03 21:00:00","D","0.998",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470818,"2018-01-03 22:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015350,"2018-01-03 22:00:00","D","1.004",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470819,"2018-01-03 23:00:00","W","0.262",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015351,"2018-01-03 23:00:00","D","0.991",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470820,"2018-01-04 00:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015352,"2018-01-04 00:00:00","D","1.001",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470821,"2018-01-04 01:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015353,"2018-01-04 01:00:00","D","0.998",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470822,"2018-01-04 02:00:00","W","0.262",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015354,"2018-01-04 02:00:00","D","0.990",1,"2021-05-24 19:50:04",,"60.00","60.00"
147470823,"2018-01-04 03:00:00","W","0.262",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015355,"2018-01-04 03:00:00","D","0.989",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470824,"2018-01-04 04:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015356,"2018-01-04 04:00:00","D","1.000",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470825,"2018-01-04 05:00:00","W","0.262",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015357,"2018-01-04 05:00:00","D","0.990",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470826,"2018-01-04 06:00:00","W","0.262",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015358,"2018-01-04 06:00:00","D","0.996",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470827,"2018-01-04 07:00:00","W","0.263",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015359,"2018-01-04 07:00:00","D","1.000",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470828,"2018-01-04 08:00:00","W","0.262",1,"2021-05-24 23:05:53",,"60.00","60.00"
147015360,"2018-01-04 08:00:00","D","0.992",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470829,"2018-01-04 09:00:00","W","0.263",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015361,"2018-01-04 09:00:00","D","0.999",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470830,"2018-01-04 10:00:00","W","0.261",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015362,"2018-01-04 10:00:00","D","0.983",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470831,"2018-01-04 11:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015363,"2018-01-04 11:00:00","D","0.992",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470832,"2018-01-04 12:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015364,"2018-01-04 12:00:00","D","0.990",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470833,"2018-01-04 13:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015365,"2018-01-04 13:00:00","D","0.994",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470834,"2018-01-04 14:00:00","W","0.263",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015366,"2018-01-04 14:00:00","D","1.004",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470835,"2018-01-04 15:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015367,"2018-01-04 15:00:00","D","0.994",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470836,"2018-01-04 16:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015368,"2018-01-04 16:00:00","D","0.991",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470837,"2018-01-04 17:00:00","W","0.263",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015369,"2018-01-04 17:00:00","D","1.002",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470838,"2018-01-04 18:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015370,"2018-01-04 18:00:00","D","0.991",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470839,"2018-01-04 19:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015371,"2018-01-04 19:00:00","D","0.997",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470840,"2018-01-04 20:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015372,"2018-01-04 20:00:00","D","0.997",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470841,"2018-01-04 21:00:00","W","0.263",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015373,"2018-01-04 21:00:00","D","1.000",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470842,"2018-01-04 22:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015374,"2018-01-04 22:00:00","D","0.994",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470843,"2018-01-04 23:00:00","W","0.263",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015375,"2018-01-04 23:00:00","D","0.998",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470844,"2018-01-05 00:00:00","W","0.263",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015376,"2018-01-05 00:00:00","D","0.999",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470845,"2018-01-05 01:00:00","W","0.263",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015377,"2018-01-05 01:00:00","D","0.999",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470846,"2018-01-05 02:00:00","W","0.263",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015378,"2018-01-05 02:00:00","D","1.001",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470847,"2018-01-05 03:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015379,"2018-01-05 03:00:00","D","0.995",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470848,"2018-01-05 04:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015380,"2018-01-05 04:00:00","D","0.994",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470849,"2018-01-05 05:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015381,"2018-01-05 05:00:00","D","0.997",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470850,"2018-01-05 06:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015382,"2018-01-05 06:00:00","D","0.996",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470851,"2018-01-05 07:00:00","W","0.263",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015383,"2018-01-05 07:00:00","D","1.000",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470852,"2018-01-05 08:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015384,"2018-01-05 08:00:00","D","0.997",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470853,"2018-01-05 09:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015385,"2018-01-05 09:00:00","D","0.998",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470854,"2018-01-05 10:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015386,"2018-01-05 10:00:00","D","0.997",1,"2021-05-24 19:50:05",,"60.00","60.00"
147470855,"2018-01-05 11:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015387,"2018-01-05 11:00:00","D","0.996",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470856,"2018-01-05 12:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015388,"2018-01-05 12:00:00","D","0.993",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470857,"2018-01-05 13:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015389,"2018-01-05 13:00:00","D","0.997",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470858,"2018-01-05 14:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015390,"2018-01-05 14:00:00","D","0.991",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470859,"2018-01-05 15:00:00","W","0.262",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015391,"2018-01-05 15:00:00","D","0.989",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470860,"2018-01-05 16:00:00","W","0.263",1,"2021-05-24 23:05:54",,"60.00","60.00"
147015392,"2018-01-05 16:00:00","D","1.000",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470861,"2018-01-05 17:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015393,"2018-01-05 17:00:00","D","0.999",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470862,"2018-01-05 18:00:00","W","0.262",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015394,"2018-01-05 18:00:00","D","0.993",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470863,"2018-01-05 19:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015395,"2018-01-05 19:00:00","D","1.005",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470864,"2018-01-05 20:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015396,"2018-01-05 20:00:00","D","1.005",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470865,"2018-01-05 21:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015397,"2018-01-05 21:00:00","D","1.005",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470866,"2018-01-05 22:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015398,"2018-01-05 22:00:00","D","1.005",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470867,"2018-01-05 23:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015399,"2018-01-05 23:00:00","D","1.005",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470868,"2018-01-06 00:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015400,"2018-01-06 00:00:00","D","1.001",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470869,"2018-01-06 01:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015401,"2018-01-06 01:00:00","D","1.001",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470870,"2018-01-06 02:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015402,"2018-01-06 02:00:00","D","1.007",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470871,"2018-01-06 03:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015403,"2018-01-06 03:00:00","D","1.011",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470872,"2018-01-06 04:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015404,"2018-01-06 04:00:00","D","1.006",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470873,"2018-01-06 05:00:00","W","0.264",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015405,"2018-01-06 05:00:00","D","1.012",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470874,"2018-01-06 06:00:00","W","0.264",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015406,"2018-01-06 06:00:00","D","1.013",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470875,"2018-01-06 07:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015407,"2018-01-06 07:00:00","D","1.008",1,"2021-05-24 19:50:06",,"60.00","60.00"
147470876,"2018-01-06 08:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015408,"2018-01-06 08:00:00","D","1.007",1,"2021-05-24 19:50:07",,"60.00","60.00"
147470877,"2018-01-06 09:00:00","W","0.264",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015409,"2018-01-06 09:00:00","D","1.013",1,"2021-05-24 19:50:07",,"60.00","60.00"
147470878,"2018-01-06 10:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015410,"2018-01-06 10:00:00","D","1.010",1,"2021-05-24 19:50:07",,"60.00","60.00"
147470879,"2018-01-06 11:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015411,"2018-01-06 11:00:00","D","1.006",1,"2021-05-24 19:50:07",,"60.00","60.00"
147470880,"2018-01-06 12:00:00","W","0.263",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015412,"2018-01-06 12:00:00","D","0.998",1,"2021-05-24 19:50:07",,"60.00","60.00"
147470881,"2018-01-06 13:00:00","W","0.262",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015413,"2018-01-06 13:00:00","D","0.984",1,"2021-05-24 19:50:07",,"60.00","60.00"
147470882,"2018-01-06 14:00:00","W","0.260",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015414,"2018-01-06 14:00:00","D","0.967",1,"2021-05-24 19:50:07",,"60.00","60.00"
147470883,"2018-01-06 15:00:00","W","0.262",1,"2021-05-24 23:05:55",,"60.00","60.00"
147015415,"2018-01-06 15:00:00","D","0.996",1,"2021-05-24 19:50:07",,"60.00","60.00"
