station_id,name,X,Y,area,subcatchment,river,catchment,country,strahler,pfafstetter,rl1.5,rl2,rl5,rl10,rl20,rl50,rl100,rl200,rl500,n_events_5
3031,Guadaira - Sevilla,2912500.0,1732500.0,1300.0,Guadiamar,Guadaira,Guadalquivir,ES,2.0,141,88.2106783841601,129.3362043601589,230.54496875082555,297.55397724261536,361.8306269769835,445.03015693110484,507.3764966873746,569.4953451226323,651.4493702098787,0
3036,Rivera de Huelva - Cala,2902500.0,1772500.0,1025.0,Guadiamar,Huelva,Guadalquivir,ES,2.0,161,33.93769931237634,54.73345775776969,105.9112352299256,139.79537704184634,172.2978593769094,214.36898884297227,245.8953800746001,277.3067368003361,318.74805746178436,0
2847,ALCALA DEL RIO 5035,2912500.0,1752500.0,47275.0,Guadiamar,Guadalquivir,Guadalquivir,ES,1.0,171,544.4955623442445,791.9320470369285,1400.8662864563053,1804.033738068406,2190.7616371201275,2691.341234131141,3066.4551998893007,3440.2004377969724,3933.2863106886393,0
2846,EL PINTADO 5011,2922500.0,1802500.0,1175.0,Viar,Viar,Guadalquivir,ES,2.0,321,15.782380469898225,27.09230622244681,54.925715853089805,73.35385489345947,91.03056829385558,113.91126061563206,131.05711971049448,148.1404164456318,170.67858262982122,0
3037,Corbones - Carmona,2942500.0,1742500.0,1675.0,Corbones,Corbones,Guadalquivir,ES,2.0,361,24.87689741602683,40.18276809258851,77.85008595260098,102.78912791740225,126.71125572024307,157.675996367492,180.8797120846687,203.99876134088677,234.49995687917973,0
2844,IZNAJAR 5026,3042500.0,1697500.0,4700.0,Genil,Genil,Guadalquivir,ES,2.0,411,17.634189824367223,28.028227721407333,53.60766306293053,70.54347499912865,86.78871241259544,107.81650590182045,123.57387806398083,139.2737542219995,159.98675964517517,0
3032,Genil - Puente Tocón,3082500.0,1682500.0,2850.0,Genil,Genil,Guadalquivir,ES,2.0,411,34.55462557134936,48.9499254071357,84.3763540019549,107.83173228698948,130.33069426758635,159.45329273806044,181.27658212234928,203.02024198948817,231.7068723943852,1
972,Genil_Ecija,2987500.0,1742500.0,8050.0,Genil,Genil,Guadalquivir,ES,2.0,411,185.8913257682146,275.7682693371201,496.9529032097008,643.3963767433821,783.8684724521547,965.6951915319323,1101.9487305935922,1237.7051033786936,1416.8098592013873,0
2843,BEMBEZAR 5012,2982500.0,1782500.0,1700.0,Guadajoz,Bembezar,Guadalquivir,ES,2.0,521,26.580873035568857,44.14048069527695,87.3541819731919,115.96541236738993,143.40999147562286,178.9341840250173,205.5545673309446,232.0778173298039,267.07020934214637,0
976,Guadajoz_Va,3022500.0,1762500.0,2450.0,Guadajoz,Guadajoz,Guadalquivir,ES,2.0,611,30.23589177333788,51.87840933679756,105.14003721675225,140.40386932044265,174.2297837077328,218.013960215397,250.8240391425328,283.51439960300604,326.64312282911357,0
1016,Castro_Rio_G,3047500.0,1742500.0,1650.0,Guadajoz,Guadajoz,Guadalquivir,ES,2.0,611,9.593482280058788,21.055797838338528,49.264234500922356,67.94067406861564,85.85556329615586,109.04454979547141,126.4214319928481,143.73490886600518,166.57675403460985,0
2841,VADOMOJON 5066,3062500.0,1732500.0,1250.0,Guadajoz,Guadajoz,Guadalquivir,ES,2.0,611,10.901438674409945,19.097849278112015,39.2689855724752,52.624032947825626,65.434515025567,82.0163700500346,94.44213697101053,106.82256435573635,123.15618743530982,0
2840,SanRafaelDeNavallana 5051,3032500.0,1782500.0,1300.0,Guadajoz,Gato,Guadalquivir,ES,2.0,721,2.229714878513959,6.13795975376813,15.756040626252915,22.124047060668868,28.23239171915323,36.13901732089069,42.063920578918356,47.96720486020567,55.7554675256026,0
2839,GUADALMELLATO 5062,3032500.0,1787500.0,1275.0,Guadajoz,Gato,Guadalquivir,ES,2.0,721,7.22423740362191,17.003898060915688,41.07136827059439,57.006127729084355,72.29113157211634,92.07600119962011,106.90197683325708,121.67385497223161,141.16254322196642,0
977,Guadalb_Men,3107500.0,1757500.0,1075.0,Guadalei,Guadalbullon,Guadalquivir,ES,2.0,811,24.116857505341564,38.971331851107045,75.52777601877996,99.73132293894307,122.94794623679836,152.99948366891573,175.51888208347657,197.95611099596636,227.55777405800717,0
2834,GUADALEN 5004,3137500.0,1782500.0,1350.0,Guadalen,Guadalen,Guadalquivir,ES,3.0,1023,53.406032288461255,66.67009961257095,99.31259676753061,120.9247702015107,141.65568583630272,168.48972966810192,188.59806939904183,208.63303717604464,235.06537282260683,1
3042,Guadalquivir - Arroyo de María,3147500.0,1772500.0,2575.0,Guadalimar,Guadalimar,Guadalquivir,ES,2.0,1031,52.99981577087756,97.80903499640272,208.08326501531175,281.09440056519,351.1284346760365,441.7803081463144,509.71113066462556,577.3940850223913,666.688891335429,0
969,Llano de Vela,3187500.0,1792500.0,1225.0,Guadalimar,Guadalmena,Guadalquivir,ES,3.0,1032,13.212018236464374,33.30514363187521,82.75376090191533,115.49304820084166,146.8973586007452,187.5470171408704,218.00821594471603,248.3582669509109,288.399396241214,0
3030,Guadiana Menor - Úbeda,3157500.0,1742500.0,7025.0,Guadiana menor,Guadiana menor,Guadalquivir,ES,2.0,1211,4.483824756478885,6.9657450226018405,13.073681091238555,17.117666237729786,20.996753880458492,26.017834939593143,29.780428620461322,33.52929322901767,38.47520822772417,0
988,R_Fardes,3157500.0,1702500.0,1700.0,Guadiana menor,Fardes,Guadalquivir,ES,3.0,1221,5.426245034055815,8.429775073041283,15.821378142954059,20.71526253984134,25.40959394839747,31.48592443940479,36.03927907341084,40.5760192812168,46.56138652755839,1
