station_id,name,X,Y,area,subcatchment,river,catchment,country,strahler,pfafstetter,rl1.5,rl2,rl5,rl10,rl20,rl50,rl100,rl200,rl500,n_events_5
5208,Ardila en Oliva,2847500.0,1847500.0,1750.0,Ardilla,Ardila,Guadiana,ES,2.0,231,10.978789901672888,17.025848863454314,31.907491132943665,41.76043320976592,51.21161180469348,63.44519304858304,72.61254066566758,81.74643817120204,93.79688154175292,0
5205,Gévora en Valdebotoa,2857500.0,1927500.0,2075.0,Gevora,Gevora,Guadiana,ES,3.0,411,34.75945250955385,50.85553334513161,90.46753621293325,116.69412886551684,141.85130620030185,174.4146917824138,198.81636691490897,223.12900443376878,255.2049130403881,3
5189,Matachel en los Molinos,2912500.0,1872500.0,1275.0,Matachel,Matachel,Guadiana,ES,2.0,611,15.139178828522692,29.81858057017164,65.94417597613798,89.86246352666359,112.80545918849911,142.50281371292942,164.7568018792509,186.92958898091433,216.1823712870414,0
5188,Guadiana en Valverde,2917500.0,1907500.0,39375.0,Guadiana,Guadiana,Guadiana,ES,1.0,711,143.05846293559665,230.2615879959638,444.86602961490655,586.9528433152591,723.2459263148231,899.6633421014866,1031.8633695490405,1163.5810213030184,1337.3574516167478,1
5183,Ruecas en Hernán Cortés,2947500.0,1917500.0,1800.0,Ruecas,Ruecas,Guadiana,ES,2.0,811,30.712242315428067,44.83193188212095,79.58009134538892,102.58639644719209,124.65459664883804,153.21961818151226,174.62508211386051,195.9524411039478,224.08984155077033,1
5179,Zújar en Zújar,2977500.0,1897500.0,7650.0,Zujar,Zujar,Guadiana,ES,2.0,1011,70.12034207141262,106.12551959952482,194.73325026814967,253.39927798382496,309.67314025488395,382.5138827174094,437.0977689505623,491.48248775169446,563.2327973801175,0
3011,Serena,2992500.0,1892500.0,7375.0,Zujar,Zujar,Guadiana,ES,2.0,1011,84.80382183306378,142.24371461122053,283.6016775027441,377.19294889913454,466.9679434131489,583.1724652117715,670.2514018507989,757.0126020772993,871.4775311458565,0
5175,Guadalmez en Guadalmez,3022500.0,1862500.0,2825.0,Zujar,Guadalmez,Guadiana,ES,3.0,1021,209.60130200622294,292.21659874083605,495.5305237021425,630.1420329548695,759.2646244570601,926.4005745079247,1051.6454494862353,1176.4333269540234,1341.067235955703,0
5174,Zújar Confluencia Guadamatilla,3002500.0,1862500.0,1625.0,Zujar,Zujar,Guadiana,ES,2.0,1031,115.82188985773655,198.33016314393268,401.38070640450576,535.8178340537493,664.7731545352294,831.6925894074782,956.7752167277092,1081.4014385518685,1245.8220736277237,0
5169,Guadiana en Puebla de D. Rodrigo,3057500.0,1897500.0,22550.0,Guadiana,Guadiana,Guadiana,ES,1.0,1111,137.41986807722793,204.00503765137606,367.8692698869829,476.3616499242694,580.4301456006237,715.1361385092056,816.0793241944522,916.6541851512789,1049.3436165497492,0
3010,Cijara,3027500.0,1932500.0,24825.0,Guadiana,Guadiana,Guadiana,ES,1.0,1111,45.17126020367593,117.16365007352141,294.3348995916561,411.63768295175527,524.1573290203489,669.8024692415499,778.9430064667936,887.6853082048156,1031.150126841481,0
5164,Bullaque en Luciana,3087500.0,1882500.0,2050.0,Guadiana,Bullaque,Guadiana,ES,2.0,1211,15.206537684185964,26.419377095492436,54.013859967069564,72.28380870323434,89.8087821659175,112.49306270292986,129.4917388044293,146.42838959222303,168.77308429472424,1
2118,PUENTE MORENA,3102500.0,1867500.0,2450.0,Jabalon,Jabalon,Guadiana,ES,2.0,1411,6.889252502904244,16.11140695020596,38.80687003500681,53.833241394548544,68.24689756398948,86.903897005835,100.88469265065723,114.8144747206253,133.19217710852212,0
5161,Guadiana en Vicario,3107500.0,1887500.0,16325.0,Guadiana,Guadiana,Guadiana,ES,1.0,1511,48.79986126277068,98.12121429060281,219.49967887087314,299.86278391170293,376.9490036683876,476.7292080847824,551.5004300967938,625.9988244795379,724.2853097572919,0
5151,Azuer en Daimiel,3142500.0,1882500.0,1100.0,Guadiana,Azuer,Guadiana,ES,2.0,1541,5.975280902655891,10.514108919276513,21.68403719233995,29.07950163663678,36.17340868597454,45.35574370938117,52.23661165948725,59.092372478271784,68.13724707411068,0
5155,Záncara en Provencio,3237500.0,1897500.0,2175.0,Ciguela,Zancara,Guadiana,ES,3.0,1621,10.033676586345585,31.702621450411137,85.02928617492951,120.33617832876365,154.20339694996093,198.04103755166858,230.89118029375413,263.6214583830462,306.80284534063054,0
2862,Zancara En Alcazar,3187500.0,1902500.0,5775.0,Ciguela,Zancara,Guadiana,ES,3.0,1621,26.39729443442536,54.25030363680747,122.79577701458597,168.17884472911373,211.7113728624799,268.05976521613485,310.2849558673056,352.35607389065615,407.860925458014,0
5154,Gigüela en Villafranca,3177500.0,1922500.0,3250.0,Ciguela,Ciguela,Guadiana,ES,2.0,1631,6.914535600882568,18.633704203749797,47.47424899518411,66.56919914571954,84.88553377215366,108.5941501623899,126.3604218400283,144.06186737664217,167.41556352733866,0
