station_id,name,X,Y,area,subcatchment,river,catchment,country,strahler,pfafstetter,rl1.5,rl2,rl5,rl10,rl20,rl50,rl100,rl200,rl500,n_events_5
2119,QUINTANAR,3197500.0,1932500.0,925.0,Ciguela,Ciguela,Guadiana,ES,2.0,1631.0,2.2389883316979016,9.452517124936708,27.20480888860371,38.95837071402594,50.23266940293237,64.82609260336145,75.7618096868918,86.65762417573461,101.03258244456464,0
5152,Gigüela en Saelices,3227500.0,1957500.0,575.0,Ciguela,Ciguela,Guadiana,ES,2.0,1631.0,1.8521415163954118,8.754220772496874,25.740043972525037,36.98613691618803,47.77365927011965,61.73700043562524,72.20055969993086,82.62593919411958,96.38024781594298,0
5156,Záncara en Socuéllamos,3212500.0,1902500.0,3675.0,Ciguela,Zancara,Guadiana,ES,3.0,1621.0,14.799001607142287,39.572457040909384,100.53923508533109,140.90454704513658,179.62392338953984,229.74218445765837,267.29876842236814,304.7183147208375,354.08630065982885,0
5167,Guadiana en Villarubia,3142500.0,1897500.0,12050.0,Ciguela,Ciguela,Guadiana,ES,2.0,1611.0,43.12522108452126,84.09552642186787,184.92229718028088,251.67839264915608,315.71244213986995,398.5979509631108,460.7089760712411,522.5933684819829,604.2380733645083,0
5151,Azuer en Daimiel,3142500.0,1882500.0,1100.0,Guadiana,Azuer,Guadiana,ES,2.0,1541.0,5.975280902655891,10.514108919276513,21.68403719233995,29.07950163663678,36.17340868597454,45.35574370938117,52.23661165948725,59.092372478271784,68.13724707411068,0
5160,Bañuelos en Fernancaballero,3122500.0,1892500.0,700.0,Guadiana,Banuelos,Guadiana,ES,2.0,1521.0,5.534641767084404,8.791907523428502,16.807947067433638,22.115262744180484,27.206167362262924,33.79582119481559,38.73383943779224,43.653839681674356,50.144845770375696,0
5161,Guadiana en Vicario,3107500.0,1887500.0,16325.0,Guadiana,Guadiana,Guadiana,ES,1.0,1511.0,48.79986126277068,98.12121429060281,219.49967887087314,299.86278391170293,376.9490036683876,476.7292080847824,551.5004300967938,625.9988244795379,724.2853097572919,0
2118,PUENTE MORENA,3102500.0,1867500.0,2450.0,Jabalon,Jabalon,Guadiana,ES,2.0,1411.0,6.889252502904244,16.11140695020596,38.80687003500681,53.833241394548544,68.24689756398948,86.903897005835,100.88469265065723,114.8144747206253,133.19217710852212,0
5162,Jabalón en la Cabezuela,3162500.0,1832500.0,675.0,Jabalon,Jabalon,Guadiana,ES,2.0,1411.0,2.1508741967289193,4.701081841049635,10.977071229537064,15.13232229657132,19.11813888161817,24.27736960894597,28.143487025526788,31.99549762907377,37.07749418231717,0
5164,Bullaque en Luciana,3087500.0,1882500.0,2050.0,Guadiana,Bullaque,Guadiana,ES,2.0,1211.0,15.206537684185964,26.419377095492436,54.013859967069564,72.28380870323434,89.8087821659175,112.49306270292986,129.4917388044293,146.42838959222303,168.77308429472424,1
5163,Bullaque en Torre Abraham,3092500.0,1917500.0,775.0,Guadiana,Bullaque,Guadiana,ES,2.0,1211.0,3.0657228030666066,7.87216548924804,19.700685947974304,27.532195725176873,35.04436792665343,44.76810428628324,52.05467635119962,59.31466093862851,68.89283204125739,1
5165,Tirteafuera en Abenójar,3072500.0,1872500.0,750.0,Guadiana,Tirteafuera,Guadiana,ES,2.0,1121.0,60.54823420500042,81.72724428007345,133.84819324900792,168.35679665985595,201.4582775530268,244.30474921075205,276.41215030788527,308.4023968917238,350.60745279857235,1
5169,Guadiana en Puebla de D. Rodrigo,3057500.0,1897500.0,22550.0,Guadiana,Guadiana,Guadiana,ES,1.0,1111.0,137.41986807722793,204.00503765137606,367.8692698869829,476.3616499242694,580.4301456006237,715.1361385092056,816.0793241944522,916.6541851512789,1049.3436165497492,0
3010,Cijara,3027500.0,1932500.0,24825.0,Guadiana,Guadiana,Guadiana,ES,1.0,1111.0,45.17126020367593,117.16365007352141,294.3348995916561,411.63768295175527,524.1573290203489,669.8024692415499,778.9430064667936,887.6853082048156,1031.150126841481,0
3008,Garcia de Sola,3007500.0,1917500.0,25875.0,Guadiana,Guadiana,Guadiana,ES,1.0,1111.0,45.222816689340334,92.90279589323214,210.2418855918017,287.9305729833397,362.45142712193734,458.9110288860881,531.1939264896979,603.2130759418251,698.2286683044766,0
5174,Zújar Confluencia Guadamatilla,3002500.0,1862500.0,1625.0,Zujar,Zujar,Guadiana,ES,2.0,1031.0,115.82188985773655,198.33016314393268,401.38070640450576,535.8178340537493,664.7731545352294,831.6925894074782,956.7752167277092,1081.4014385518685,1245.8220736277237,0
5175,Guadalmez en Guadalmez,3022500.0,1862500.0,2825.0,Zujar,Guadalmez,Guadiana,ES,3.0,1021.0,209.60130200622294,292.21659874083605,495.5305237021425,630.1420329548695,759.2646244570601,926.4005745079247,1051.6454494862353,1176.4333269540234,1341.067235955703,0
5179,Zújar en Zújar,2977500.0,1897500.0,7650.0,Zujar,Zujar,Guadiana,ES,2.0,1011.0,70.12034207141262,106.12551959952482,194.73325026814967,253.39927798382496,309.67314025488395,382.5138827174094,437.0977689505623,491.48248775169446,563.2327973801175,0
5183,Ruecas en Hernán Cortés,2947500.0,1917500.0,1800.0,Ruecas,Ruecas,Guadiana,ES,2.0,811.0,30.712242315428067,44.83193188212095,79.58009134538892,102.58639644719209,124.65459664883804,153.21961818151226,174.62508211386051,195.9524411039478,224.08984155077033,1
