start;end;ID
01/01/2018 0:00;31/12/2022 23:45;140
01/01/2018 0:00;31/12/2022 23:45;142
01/01/2018 0:00;31/12/2022 23:45;143
01/01/2018 0:00;31/12/2022 23:00;145
01/01/2018 0:00;31/12/2022 23:00;146
01/01/2018 0:00;31/12/2022 23:00;147
01/01/2018 0:00;31/12/2022 23:00;148
01/01/2018 0:00;31/12/2022 23:00;149
01/01/2018 0:00;31/12/2022 23:45;150
01/01/2018 0:00;31/12/2022 23:45;151
01/01/2018 0:00;31/12/2022 23:45;152
01/01/2018 0:00;31/12/2022 23:00;153
01/01/2018 0:00;31/12/2022 23:53;155
01/01/2018 0:00;31/12/2022 23:45;156
01/01/2018 0:00;31/12/2022 23:45;158
01/01/2018 0:00;31/12/2022 23:45;159
01/01/2018 0:00;31/12/2022 23:45;161
01/01/2018 0:08;31/12/2022 23:53;162
01/01/2018 0:00;31/12/2022 23:45;163
01/01/2018 0:00;31/12/2022 23:55;164
01/01/2018 0:00;31/12/2022 23:45;165
01/01/2018 0:00;31/12/2022 23:45;166
06/01/2019 23:00;31/12/2022 23:45;167
01/01/2018 23:00;31/12/2022 23:45;168
01/01/2018 0:00;31/12/2022 23:45;169
11/04/2019 23:00;31/12/2022 23:45;170
01/01/2018 0:00;31/12/2022 23:45;173
01/01/2018 0:00;31/12/2022 23:45;175
01/01/2018 0:00;31/12/2022 23:45;176
09/01/2019 10:30;14/07/2021 7:00;177
01/01/2018 0:00;31/12/2022 23:45;178
01/01/2018 0:00;31/12/2022 23:45;179
01/01/2018 0:00;31/12/2022 23:45;180
01/01/2018 0:00;31/12/2022 23:45;181
13/05/2018 23:00;07/12/2022 16:00;182
01/01/2018 0:00;31/12/2022 23:45;183
01/01/2018 0:00;31/12/2022 23:45;184
01/01/2018 0:00;12/11/2021 9:00;185
01/01/2018 0:00;31/12/2022 23:45;186
01/01/2018 0:00;31/12/2022 23:45;187
01/01/2018 0:00;31/12/2022 23:55;188
01/01/2018 0:00;31/12/2022 23:45;189
01/01/2018 0:00;03/12/2022 14:50;191
01/01/2018 0:00;31/12/2022 23:45;192
01/01/2018 0:00;31/12/2022 23:45;195
01/01/2018 0:15;31/12/2022 23:45;196
01/01/2018 23:00;31/12/2022 23:55;197
01/01/2018 23:00;31/12/2022 23:45;198
01/01/2018 23:00;31/12/2022 23:57;199
01/01/2018 0:00;31/12/2022 23:45;200
01/01/2018 0:00;31/12/2022 23:57;201
01/01/2018 23:00;31/12/2022 23:45;202
01/01/2018 0:00;31/12/2022 23:45;203
01/01/2018 0:00;31/12/2022 23:30;207
01/01/2018 0:00;31/12/2022 23:45;208
01/01/2018 0:00;31/12/2022 23:45;209
01/01/2018 0:00;31/12/2022 23:45;211
01/01/2018 0:00;31/12/2022 23:45;212
01/01/2018 0:00;31/12/2022 23:45;213
01/01/2018 0:00;31/12/2022 23:55;214
01/01/2018 0:02;31/12/2022 23:30;215
01/01/2018 0:00;31/12/2022 23:30;216
01/01/2018 0:00;17/09/2022 21:30;221
01/01/2018 0:00;31/12/2022 23:45;223
01/01/2018 0:00;31/12/2022 23:57;225
01/01/2018 0:00;31/12/2022 23:55;226
01/01/2018 0:00;31/12/2022 23:56;227
01/01/2018 0:00;31/12/2022 23:00;228
01/01/2018 0:00;31/12/2022 23:00;229
01/01/2018 0:00;31/12/2022 23:30;230
01/01/2018 0:00;31/12/2022 23:30;231
01/01/2018 0:00;31/12/2022 23:30;232
25/06/2020 13:50;31/12/2022 23:50;233
01/01/2018 0:00;31/12/2022 23:30;234
01/01/2018 0:00;31/12/2022 23:30;235
01/01/2018 0:00;31/12/2022 23:45;236
01/01/2018 0:00;31/12/2022 23:30;237
01/01/2018 0:00;31/12/2022 23:30;238
01/01/2018 0:00;31/12/2022 23:30;239
01/01/2018 0:00;31/12/2022 23:30;240
01/01/2018 0:00;30/11/2022 6:00;241
01/01/2018 0:00;31/12/2022 23:30;242
01/01/2018 0:00;31/12/2022 23:30;243
01/01/2018 0:00;31/12/2022 23:30;244
01/01/2018 0:00;31/12/2022 23:30;245
01/01/2018 0:00;31/12/2022 23:30;246
01/01/2018 0:00;31/12/2022 23:30;247
01/01/2018 0:00;31/12/2022 23:45;248
01/01/2018 0:00;31/12/2022 23:30;249
01/01/2018 0:00;31/12/2022 23:00;250
01/01/2018 0:00;31/12/2022 23:00;251
01/01/2018 0:00;31/12/2022 23:00;252
01/01/2018 0:00;31/12/2022 23:00;253
01/01/2018 0:00;31/12/2022 23:00;254
01/01/2018 0:00;31/12/2022 23:00;255
01/01/2018 0:00;31/12/2022 23:30;256
01/01/2018 0:00;31/12/2022 23:30;257
01/01/2018 0:00;31/12/2022 23:30;258
01/01/2018 0:00;31/12/2022 23:30;259
01/01/2018 6:00;31/12/2022 23:00;260
01/01/2018 0:00;31/12/2022 23:00;261
01/01/2018 0:00;31/12/2022 23:00;262
01/01/2018 0:00;31/12/2022 23:30;263
01/01/2018 0:00;31/12/2022 23:30;264
01/01/2018 0:00;31/12/2022 23:45;268
01/01/2018 0:00;29/06/2022 15:00;270
01/01/2018 0:00;08/02/2019 14:00;271
01/01/2018 0:00;31/12/2022 23:00;272
01/01/2018 0:00;31/12/2022 23:00;273
01/01/2018 0:00;31/12/2022 23:00;274
01/01/2018 0:00;31/12/2022 23:00;275
01/01/2018 0:00;31/12/2022 23:00;276
01/01/2018 0:00;31/12/2022 23:00;277
01/01/2018 0:00;31/12/2022 23:00;278
01/01/2018 0:00;31/12/2022 23:00;279
01/01/2018 0:00;31/12/2022 23:00;280
01/01/2018 0:00;31/12/2022 23:00;281
01/01/2018 0:00;31/12/2022 23:00;282
01/01/2018 0:00;31/12/2022 23:00;283
01/01/2018 0:00;31/12/2022 23:00;284
01/01/2018 0:00;31/12/2022 23:00;285
01/01/2018 0:00;31/12/2022 23:00;286
01/01/2018 0:00;31/12/2022 23:00;287
01/01/2018 0:00;31/12/2022 23:00;288
01/01/2018 0:00;31/12/2022 23:00;289
01/01/2018 0:00;31/12/2022 23:00;290
01/01/2018 0:00;31/12/2022 23:00;291
01/01/2018 0:00;31/12/2022 23:00;292
01/01/2018 0:00;31/12/2022 23:00;293
01/01/2018 0:00;31/12/2022 23:00;294
01/01/2018 0:30;31/12/2022 23:30;295
01/01/2018 0:30;31/12/2022 23:30;298
01/01/2018 0:30;31/12/2022 23:30;299
01/01/2018 0:30;31/12/2022 23:30;302
01/01/2018 0:30;31/12/2022 23:30;303
01/01/2018 0:30;31/12/2022 23:30;307
01/01/2018 0:30;31/12/2022 23:30;308
01/01/2018 0:30;31/12/2022 23:30;309
01/01/2018 0:30;31/12/2022 23:30;310
01/01/2018 0:30;31/12/2022 23:30;311
01/01/2018 0:30;31/12/2022 23:30;317
01/01/2018 0:30;31/12/2022 23:30;323
01/01/2018 0:00;31/12/2022 23:30;327
01/01/2018 0:00;31/12/2022 23:55;332
01/01/2018 0:00;31/12/2022 23:50;333
01/01/2018 0:00;31/12/2022 23:55;334
01/01/2018 0:00;31/12/2022 23:55;335
01/01/2018 0:00;31/12/2022 23:55;336
01/01/2018 0:00;31/12/2022 23:55;337
01/01/2018 0:00;31/12/2022 23:55;338
01/01/2018 0:00;31/12/2022 23:55;339
01/01/2018 0:00;31/12/2022 23:55;340
01/01/2018 0:00;31/12/2022 23:50;343
01/01/2018 0:00;31/12/2022 23:55;345
01/01/2018 0:00;31/12/2022 23:55;347
01/01/2018 0:00;31/12/2022 23:55;348
01/01/2018 0:00;31/12/2022 23:55;349
01/01/2018 0:00;31/12/2022 23:55;350
01/01/2018 0:00;31/12/2022 23:55;351
01/01/2018 0:00;31/12/2022 23:55;352
01/01/2018 0:00;31/12/2022 23:55;353
01/01/2018 0:00;31/12/2022 23:55;354
01/01/2018 0:00;31/12/2022 23:55;355
01/01/2018 0:00;31/12/2022 23:55;356
01/01/2018 0:00;31/12/2022 23:55;357
01/01/2018 0:00;31/12/2022 23:55;358
01/01/2018 0:00;31/12/2022 23:55;359
01/01/2018 0:00;31/12/2022 23:55;361
01/01/2018 0:00;31/12/2022 23:55;362
01/01/2018 0:00;31/12/2022 23:55;366
01/01/2018 0:00;31/12/2022 23:55;367
01/01/2018 0:00;31/12/2022 23:55;369
01/01/2018 0:00;31/12/2022 23:55;370
01/01/2018 0:00;31/12/2022 23:55;371
01/01/2018 0:00;31/12/2022 23:55;372
01/01/2018 0:00;31/12/2022 23:30;390
01/01/2018 0:00;31/12/2022 23:30;391
01/01/2018 0:00;31/12/2022 23:30;393
01/01/2018 0:00;31/12/2022 23:30;394
01/01/2018 0:00;31/12/2022 23:30;395
01/01/2018 0:00;31/12/2022 23:30;396
01/01/2018 0:00;31/12/2022 23:30;398
01/01/2018 0:00;31/12/2022 23:30;405
01/01/2018 0:00;31/12/2022 23:30;408
01/01/2018 0:00;31/12/2022 23:30;410
01/01/2018 0:00;31/12/2022 23:30;424
01/01/2018 0:00;31/12/2022 23:30;426
01/01/2018 0:00;31/12/2022 23:30;428
01/01/2018 0:00;31/12/2022 23:30;429
01/01/2018 0:00;31/12/2022 23:30;434
01/01/2018 0:00;31/12/2022 23:30;436
01/01/2018 0:00;31/12/2022 23:30;454
01/01/2018 0:00;31/12/2022 23:45;457
01/01/2018 0:00;31/12/2022 23:45;458
01/01/2018 0:00;31/12/2022 23:45;459
01/01/2018 0:00;31/12/2022 23:45;460
01/01/2018 0:00;31/12/2022 23:45;461
01/01/2018 0:00;31/12/2022 23:45;462
01/01/2018 0:00;31/12/2022 23:45;463
01/01/2018 0:00;31/12/2022 23:45;464
01/01/2018 0:00;31/12/2022 23:45;465
01/01/2018 0:00;31/12/2022 23:45;466
01/01/2018 0:00;31/12/2022 23:45;467
01/01/2018 0:00;31/12/2022 23:45;468
01/01/2018 0:00;31/12/2022 23:45;469
01/01/2018 0:00;31/12/2022 23:45;470
01/01/2018 0:00;31/12/2022 23:45;471
01/01/2018 0:00;31/12/2022 23:45;472
01/01/2018 0:00;31/12/2022 23:45;473
01/01/2018 0:00;31/12/2022 23:45;474
01/01/2018 0:00;31/12/2022 23:45;475
01/01/2018 0:00;31/12/2022 23:45;476
01/01/2018 0:00;31/12/2022 23:45;477
01/01/2018 0:00;31/12/2022 23:45;478
01/01/2018 0:00;31/12/2022 23:45;479
01/01/2018 0:00;31/12/2022 23:45;480
01/01/2018 0:00;31/12/2022 23:45;481
01/01/2018 0:00;31/12/2022 23:45;482
01/01/2018 0:00;31/12/2022 23:45;483
01/01/2018 0:00;31/12/2022 23:45;484
01/01/2018 0:00;31/12/2022 23:45;485
01/01/2018 0:00;31/12/2022 23:45;486
01/01/2018 0:00;31/12/2022 23:45;487
01/01/2018 0:00;31/12/2022 23:45;488
01/01/2018 0:00;31/12/2022 23:45;489
01/01/2018 0:00;31/12/2022 23:45;490
03/03/2018 13:00;31/12/2022 23:50;492
03/03/2018 13:00;31/12/2022 23:50;496
03/03/2018 13:00;31/12/2022 23:50;497
15/11/2018 4:00;31/12/2022 23:50;499
20/07/2018 13:00;31/12/2022 23:50;500
03/03/2018 13:00;31/12/2022 23:50;501
08/03/2018 9:00;31/12/2022 23:50;502
03/03/2018 13:00;31/12/2022 23:50;503
03/03/2018 12:00;31/12/2022 23:50;504
03/03/2018 13:00;31/12/2022 23:50;506
03/03/2018 13:00;31/12/2022 23:50;509
03/03/2018 13:00;31/12/2022 23:50;510
03/03/2018 13:00;31/12/2022 23:50;511
03/03/2018 13:00;31/12/2022 23:50;512
03/03/2018 13:00;31/12/2022 23:50;515
03/03/2018 13:00;31/12/2022 23:50;516
03/03/2018 13:00;31/12/2022 23:50;517
03/03/2018 13:00;31/12/2022 23:50;520
15/11/2018 4:00;31/12/2022 23:50;528
03/03/2018 13:00;31/12/2022 23:50;529
04/06/2018 18:00;31/12/2022 23:50;530
03/03/2018 13:00;31/12/2022 23:50;531
03/03/2018 13:00;31/12/2022 23:50;532
03/03/2018 13:00;31/12/2022 23:50;533
03/03/2018 13:00;31/12/2022 23:50;535
03/03/2018 13:00;31/12/2022 23:50;536
03/03/2018 13:00;31/12/2022 23:50;538
03/03/2018 13:00;31/12/2022 23:50;539
15/11/2018 4:00;31/12/2022 23:50;540
03/03/2018 13:00;31/12/2022 23:50;543
03/03/2018 16:00;31/12/2022 23:50;544
03/03/2018 13:00;31/12/2022 23:50;545
03/03/2018 13:00;31/12/2022 23:50;546
05/03/2018 9:00;31/12/2022 23:50;547
03/03/2018 13:00;31/12/2022 23:50;548
03/03/2018 13:00;31/12/2022 23:50;549
05/03/2018 19:00;31/12/2022 23:50;551
03/03/2018 13:00;31/12/2022 23:50;552
03/03/2018 13:00;31/12/2022 23:50;553
01/01/2018 0:00;31/12/2022 23:00;560
01/01/2018 0:00;31/12/2022 23:00;561
01/01/2018 0:00;31/12/2022 23:00;562
01/01/2018 0:00;31/12/2022 23:00;564
01/01/2018 0:00;31/12/2022 23:00;565
01/01/2018 0:00;31/12/2022 23:00;568
01/01/2018 0:00;31/12/2022 23:00;569
01/01/2018 0:00;31/12/2022 23:00;572
01/01/2018 0:00;31/12/2022 23:00;574
01/01/2018 0:00;31/12/2022 23:00;576
01/01/2018 0:00;31/12/2022 23:00;577
01/01/2018 0:00;31/12/2022 23:00;578
01/01/2018 0:00;31/12/2022 23:00;579
01/01/2018 0:00;31/12/2022 23:00;580
01/01/2018 0:00;31/12/2022 23:00;581
01/01/2018 6:00;31/12/2022 6:00;582
01/01/2018 6:00;31/12/2022 6:00;583
01/01/2018 6:00;31/12/2022 6:00;584
01/01/2018 6:00;31/12/2022 6:00;585
01/01/2018 6:00;31/12/2022 6:00;586
01/01/2018 6:00;31/12/2022 6:00;587
01/01/2018 6:00;31/12/2022 6:00;588
01/01/2018 6:00;31/12/2022 6:00;589
01/01/2018 6:00;31/12/2022 6:00;590
01/01/2018 6:00;31/12/2022 6:00;591
01/01/2018 6:00;31/12/2022 6:00;592
01/01/2018 6:00;31/12/2022 6:00;593
01/01/2018 0:00;31/12/2022 23:00;594
01/01/2018 0:00;31/12/2022 23:00;595
01/01/2018 0:00;31/12/2022 23:00;596
01/01/2018 0:00;31/12/2022 23:00;597
01/01/2018 0:00;31/12/2022 23:00;598
01/01/2018 0:00;31/12/2022 23:00;599
01/01/2018 0:00;31/12/2022 23:00;600
01/01/2018 0:00;31/12/2022 23:00;601
01/01/2018 0:00;31/12/2022 23:00;602
01/01/2018 0:00;31/12/2022 23:00;603
01/01/2018 0:00;31/12/2022 23:00;604
01/01/2018 0:00;31/12/2022 23:00;605
01/01/2018 0:00;31/12/2022 23:00;606
01/01/2018 0:00;31/12/2022 23:00;608
01/01/2018 0:00;31/12/2022 23:00;610
01/01/2018 0:00;31/12/2022 23:00;611
01/01/2018 0:00;31/12/2022 23:00;612
01/01/2018 0:00;31/12/2022 23:00;613
01/01/2018 0:00;31/12/2022 23:00;614
01/01/2018 0:00;31/12/2022 23:00;615
01/01/2018 0:00;31/12/2022 23:00;616
01/01/2018 0:00;31/12/2022 23:00;617
12/04/2018 6:00;31/12/2022 23:00;618
01/01/2018 0:00;31/12/2022 23:00;619
01/01/2018 0:00;31/12/2022 23:00;620
01/01/2018 0:00;31/12/2022 23:00;621
01/01/2018 0:00;31/12/2022 23:00;622
01/01/2018 0:00;31/12/2022 23:00;623
01/01/2018 0:00;31/12/2022 23:00;624
01/01/2018 0:00;31/12/2022 23:00;625
01/01/2018 0:00;31/12/2022 23:00;626
12/03/2018 8:00;31/12/2022 23:00;627
01/01/2018 0:00;31/12/2022 23:00;628
01/01/2018 0:00;31/12/2022 23:00;629
01/01/2018 0:00;31/12/2022 23:00;630
01/01/2018 0:00;31/12/2022 23:00;631
01/01/2018 0:00;31/12/2022 23:00;632
01/01/2018 0:00;31/12/2022 23:00;633
01/01/2018 0:00;31/12/2022 23:00;634
01/01/2018 0:00;31/12/2022 23:00;635
01/01/2018 0:00;31/12/2022 23:00;636
01/01/2018 0:00;31/12/2022 23:00;638
01/01/2018 0:00;31/12/2022 23:00;639
01/01/2018 0:00;31/12/2022 23:00;640
01/01/2018 0:00;31/12/2022 23:00;641
01/01/2018 0:00;31/12/2022 23:00;642
01/01/2018 0:00;31/12/2022 23:00;643
01/01/2018 0:00;31/12/2022 23:00;644
01/01/2018 0:00;31/12/2022 23:00;645
01/01/2018 0:00;31/12/2022 23:00;646
01/01/2018 0:00;31/12/2022 23:00;647
01/01/2018 0:00;31/12/2022 23:00;648
01/01/2018 0:00;31/12/2022 23:00;649
01/01/2018 0:00;31/12/2022 23:00;650
01/01/2018 0:00;04/07/2021 22:00;651
30/08/2018 1:00;18/03/2020 16:00;652
01/01/2018 0:00;31/12/2022 23:00;653
01/01/2018 0:00;31/12/2022 23:00;654
01/01/2018 0:00;31/12/2022 23:00;655
01/01/2018 5:00;31/12/2022 18:00;659
01/01/2018 5:00;31/12/2022 18:00;660
01/01/2018 5:00;31/12/2022 18:00;661
01/01/2018 5:00;31/12/2022 18:00;662
01/01/2018 5:00;31/12/2022 18:00;663
01/01/2018 5:00;31/12/2022 18:00;664
01/01/2018 5:00;31/12/2022 18:00;665
01/01/2018 5:00;31/12/2022 18:00;666
01/01/2018 5:00;31/12/2022 18:00;667
01/01/2018 5:00;31/12/2022 18:00;668
01/01/2018 5:00;31/12/2022 18:00;670
01/01/2018 5:00;31/12/2022 18:00;671
01/01/2018 5:00;31/12/2022 18:00;672
01/01/2018 5:00;31/12/2022 18:00;673
01/01/2018 5:00;31/12/2022 18:00;674
01/01/2018 5:00;31/12/2022 18:00;675
01/01/2018 5:00;31/12/2022 18:00;676
01/01/2018 5:00;31/12/2022 18:00;677
01/01/2018 5:00;31/12/2022 18:00;678
01/01/2018 5:00;31/12/2022 18:00;679
01/01/2018 5:00;31/12/2022 18:00;682
01/01/2018 5:00;31/12/2022 18:00;683
01/01/2018 5:00;31/12/2022 18:00;684
01/01/2018 5:00;31/12/2022 18:00;685
01/01/2018 5:00;31/12/2022 18:00;686
01/01/2018 5:00;31/12/2022 18:00;688
01/01/2018 5:00;31/12/2022 18:00;689
01/01/2018 5:00;31/12/2022 18:00;690
01/01/2018 5:00;31/12/2022 18:00;691
01/01/2018 5:00;31/12/2022 18:00;692
01/01/2018 5:00;31/12/2022 18:00;693
01/01/2018 5:00;31/12/2022 18:00;694
01/01/2018 5:00;31/12/2022 18:00;695
01/01/2018 5:00;31/12/2022 18:00;696
01/01/2018 5:00;31/12/2022 18:00;697
01/01/2018 5:00;31/12/2022 18:00;699
01/01/2018 5:00;31/12/2022 18:00;700
01/01/2018 5:00;31/12/2022 18:00;701
01/01/2018 5:00;31/12/2022 18:00;702
01/01/2018 5:00;31/12/2022 18:00;703
01/01/2018 5:00;31/12/2022 18:00;704
01/01/2018 5:00;31/12/2022 18:00;705
01/01/2018 5:00;31/12/2022 18:00;706
01/01/2018 5:00;31/12/2022 18:00;707
01/01/2018 5:00;31/12/2022 6:00;713
01/01/2018 5:00;31/12/2022 18:00;715
03/03/2018 13:00;31/12/2022 23:50;772
03/03/2018 13:00;31/12/2022 23:50;773
03/03/2018 13:00;31/12/2022 23:50;774
01/01/2018 0:00;31/12/2022 23:00;775
01/01/2018 4:00;31/12/2022 23:00;776
01/01/2018 0:00;31/12/2022 16:00;777
01/01/2018 0:00;31/12/2022 23:00;778
01/01/2018 0:00;31/12/2022 23:00;779
01/01/2018 0:00;31/12/2022 23:00;780
01/01/2018 0:00;31/12/2022 23:00;781
01/01/2018 4:00;31/12/2022 23:00;782
01/01/2018 0:00;31/12/2022 23:00;783
01/01/2018 0:00;31/12/2022 23:00;784
01/01/2018 4:00;31/12/2022 23:00;785
01/01/2018 0:00;31/12/2022 23:00;786
01/01/2018 0:00;31/12/2022 16:00;787
01/01/2018 4:00;31/12/2022 23:00;788
01/01/2018 4:00;31/12/2022 16:00;789
01/01/2018 4:00;31/12/2022 16:00;790
01/01/2018 0:00;31/12/2022 23:00;791
01/01/2018 4:00;31/12/2022 16:00;792
01/01/2018 0:00;31/12/2022 16:00;793
01/01/2018 0:00;31/12/2022 23:00;794
01/01/2018 4:00;31/12/2022 16:00;795
01/01/2018 0:00;31/12/2022 23:00;796
01/01/2018 4:00;31/12/2022 16:00;797
01/01/2018 4:00;31/12/2022 16:00;798
01/01/2018 4:00;31/12/2022 16:00;799
01/01/2018 0:00;31/12/2022 23:00;800
01/01/2018 0:00;31/12/2022 16:00;801
01/01/2018 0:00;31/12/2022 23:00;802
01/01/2018 4:00;31/12/2022 16:00;803
01/01/2018 0:00;31/12/2022 16:00;804
01/01/2018 5:00;31/12/2022 18:00;813
01/01/2018 5:00;31/12/2022 18:00;814
01/01/2018 5:00;31/12/2022 18:00;815
01/01/2018 5:00;31/12/2022 18:00;816
01/01/2018 5:00;31/12/2022 18:00;817
01/01/2018 5:00;31/12/2022 18:00;818
01/01/2018 0:00;31/12/2022 23:30;822
01/01/2018 0:00;31/12/2022 23:30;823
01/01/2018 0:00;31/12/2022 23:45;825
04/10/2019 9:00;31/12/2022 23:00;829
01/01/2018 0:00;31/12/2022 23:45;830
01/01/2018 0:00;31/12/2022 23:30;831
01/01/2018 0:00;31/12/2022 23:30;832
01/01/2018 0:00;31/12/2022 23:10;833
01/01/2018 0:00;31/12/2022 23:30;834
01/01/2018 0:00;31/12/2022 23:00;836
01/01/2018 0:00;31/12/2022 23:00;837
01/01/2018 0:00;23/06/2021 12:00;838
01/01/2018 0:00;31/12/2022 23:00;839
01/01/2018 0:00;31/12/2022 23:00;840
01/01/2018 0:00;31/12/2022 23:00;841
01/01/2018 0:00;31/12/2022 23:00;842
01/01/2018 0:00;31/12/2022 23:00;843
01/01/2018 0:00;31/12/2022 23:00;844
01/01/2018 0:00;31/12/2022 23:00;845
01/01/2018 0:00;31/12/2022 23:00;846
01/01/2018 0:00;31/12/2022 23:00;850
01/01/2018 0:00;31/12/2022 23:00;851
01/01/2018 0:00;31/12/2022 23:00;852
01/01/2018 0:00;31/12/2022 23:00;853
17/12/2018 0:00;31/12/2022 23:00;854
01/01/2018 0:00;31/12/2022 23:00;856
01/01/2018 0:00;31/12/2022 23:00;857
01/01/2018 0:00;31/12/2022 23:00;858
01/01/2018 0:00;31/12/2022 23:00;859
01/01/2018 0:00;31/12/2022 23:00;860
01/01/2018 0:00;31/12/2022 23:00;863
01/01/2018 0:00;31/12/2022 23:00;864
01/01/2018 0:00;31/12/2022 23:00;866
01/01/2018 0:00;31/12/2022 23:00;867
01/01/2018 0:00;31/12/2022 23:00;868
01/01/2018 0:00;31/12/2022 23:00;869
