station_id,name,X,Y,area,subcatchment,river,catchment,country,strahler,pfafstetter,rl1.5,rl2,rl5,rl10,rl20,rl50,rl100,rl200,rl500,n_events_5
307,Hummelvoll,4377500.0,4367500.0,2450.0,"Glomma, headwaters",Glomma,Glomma,NO,1.0,317.0,117.16886251349337,135.25686509318083,179.77093142886133,209.24311663979734,237.5135442785209,274.1067130398691,301.528143588955,328.8495179441403,364.89488349299717,0
299,Dølplass,4342500.0,4342500.0,2125.0,"Glomma, headwaters",Folla,Glomma,NO,2.0,316.0,117.23320014108967,144.80112134796988,212.6450011756939,257.5635529124164,300.6505061675174,356.4221475457523,398.2151445019812,439.855645832584,494.7923804414117,1
315,Nye Stai,4377500.0,4267500.0,8925.0,"Glomma, headwaters",Glomma,Glomma,NO,1.0,315.0,511.0224890757723,614.6415201192767,869.6450453116748,1038.4795675779058,1200.429694807524,1410.0575225987695,1567.1440804320741,1723.6574558027924,1930.1471350986035,1
1031,Unsetåa,4377500.0,4317500.0,625.0,"Glomma, headwaters",Unsetaa,Glomma,NO,2.0,314.0,44.03246712496903,50.51792697790388,66.47846152775702,77.04572417169501,87.1820962044001,100.30259007031229,110.13455389012344,119.93064252550107,132.8547213518715,0
309,Knappom,4437500.0,4177500.0,1650.0,"Glomma, headwaters",Flisa,Glomma,NO,2.0,312.0,95.40472202539014,108.84600492750408,141.9246246427212,163.82554915986782,184.8334417661276,212.02600387679587,232.4030026065971,252.70564909090288,279.49113596364236,0
314,Norsfoss,4432500.0,4137500.0,18800.0,"Glomma, headwaters",Glomma,Glomma,NO,1.0,311.0,852.330410468257,990.3632221159378,1330.0580948425377,1554.9656584137153,1770.702393095381,2049.9514671141574,2259.209351804117,2467.70368962338,2742.77237847709,0
295,Akslen,4237500.0,4297500.0,825.0,Lagen,Bovri,Glomma,NO,4.0,242.0,50.81141594052181,59.17925979344656,79.77228849933613,93.40666536118702,106.48508698867522,123.41376227660058,136.09942218004673,148.7387942414058,165.4140456521472,4
304,Faukstad,4287500.0,4292500.0,1475.0,Lagen,Sjoa,Glomma,NO,3.0,221.0,123.11072549578009,141.64364788774387,187.2526493855836,217.44977694732108,246.41558669374723,283.9088562652411,312.00478570819325,339.9981978240813,376.93018958845175,0
1022,Aulestad,4332500.0,4237500.0,925.0,Lagen,Gausa,Glomma,NO,3.0,214.0,103.64165567892425,122.6798773321685,169.53240612037183,200.5528569512098,230.3084181441539,268.8239399550291,297.68590359875395,326.4425547852924,364.3814955759127,0
1137,Hamar (Mjøsa),4377500.0,4187500.0,1200.0,Lagen,Mjosa,Glomma,NO,3.0,212.0,32.43925899765925,37.571194399822005,50.20074329091061,58.56260359012077,66.58350074525335,76.96572937532707,84.74574873306605,92.4973801070339,102.7241857882653,1
1118,Kråkfoss,4382500.0,4117500.0,500.0,"Glomma, below Lagen",Leira,Glomma,NO,2.0,121.0,60.93129511600668,66.6554515662672,80.74243982382376,90.06925179961942,99.0157537700221,110.59608289027382,119.27390996716674,127.92007311073249,139.32704360399148,1
1981,LANGNES,4387500.0,4052500.0,40525.0,"Glomma, below Lagen",Glomma,Glomma,NO,1.0,111.0,1554.6269215456884,1802.3479473058671,2411.982434300834,2815.613510738527,3202.7861298539156,3703.9413713705344,4079.4867016802136,4453.661730162616,4947.314630106956,0
