station_id,name,X,Y,area,subcatchment,river,catchment,country,strahler,pfafstetter,rl1.5,rl2,rl5,rl10,rl20,rl50,rl100,rl200,rl500,n_events_5
638,Matarraña En Nonaspe,3497500.0,2067500.0,1150.0,Matarranya,Matarranya,Ebro,ES,2.0,1211,29.70520212763365,62.58507652538226,143.50152396628667,197.07525294457508,248.46446000803033,314.98251734399605,364.828440811136,414.49248487651903,480.0147605753445,1
2855,RIBARROJA,3512500.0,2072500.0,81000.0,Ebro,Ebro,Ebro,ES,1.0,1311,1245.0566623220518,1389.5174604882336,1745.0314275028195,1980.4126079574557,2206.195887410076,2498.4491831183896,2717.451901993937,2935.6555167357533,3223.5337528449845,1
603,Cinca En Fraga,3512500.0,2102500.0,9700.0,Segre,Cinca,Ebro,ES,2.0,2211,192.7197678430617,246.94927443082315,380.40656707349945,468.766907305151,553.5242670588824,663.2339753402755,745.4459632066101,827.3579733389536,935.4253168656028,0
622,Flumen En Albalatillo,3472500.0,2132500.0,1475.0,Segre,Flumen,Ebro,ES,5.0,2242,31.55923415960469,43.515595609116694,72.9398653344335,92.42129218278157,111.10834453650217,135.29681699863016,153.42267327619084,171.4823913489238,195.30876008053238,0
610,Rioalcanadre En P.Alcofea,3477500.0,2142500.0,1300.0,Segre,Alcanadre,Ebro,ES,4.0,2243,39.65820345306881,53.8204801096726,88.67344520512611,111.74914075487506,133.88390194015454,162.53507983870165,184.00510584323752,205.39679132935595,233.6190583730699,0
2858,BARASONA-JOAQUIN COSTA,3522500.0,2167500.0,1550.0,Segre,Esera,Ebro,ES,4.0,2261,42.60950765592822,54.7423146505527,84.60081190680718,104.36973516402016,123.33256097549551,147.87799389144055,166.27134179720514,184.59757546612317,208.775560919646,0
2851,GRADO I,3512500.0,2172500.0,2175.0,Segre,Cinca,Ebro,ES,3.0,2271,69.10843426751188,99.00944135519148,172.59498000937825,221.31500948743843,268.04843145999394,328.54005255930014,373.8700101148844,419.03456626974406,478.6206220548486,0
630,N.Ribagorzana (Montañana),3552500.0,2162500.0,1125.0,Segre,Noguera Ribagorzana,Ebro,ES,3.0,2411,29.69574197350432,41.611538538452706,70.93597922214875,90.35131055853233,108.9749625103193,133.0813696553908,151.14572952615407,169.14417558214805,192.88970752229216,0
624,N. Ribagorzana A.A.Sta.Ana,3542500.0,2137500.0,1775.0,Segre,Noguera Ribagorzana,Ebro,ES,3.0,2411,20.45553019473647,25.020341729016007,36.2542147092746,43.69201611374719,50.826533791734505,60.061435108324545,66.98169409797553,73.87670222501848,82.97335619163833,0
623,Segre En Balaguer,3557500.0,2122500.0,7725.0,Segre,Segre,Ebro,ES,2.0,2511,128.49312135643612,150.34363434025312,204.11713310802497,239.71986827880593,273.8708666246201,318.07583097136114,351.20123117008177,384.2057623477866,427.74897417904765,0
